 148.0     1.986E-12    5.489E+07      1.646E+07      8.823E+05       1.336E+07         2.990E+10         1.726E+10        2.528E+09
 149.0     1.882E-12    5.064E+07      1.624E+07      8.448E+05       1.411E+07         2.821E+10         1.661E+10        2.367E+09
 150.0     1.785E-12    4.677E+07      1.603E+07      8.097E+05       1.488E+07         2.665E+10         1.600E+10        2.220E+09
 155.0     1.610E-12    4.002E+07      1.563E+07      7.462E+05       1.646E+07         2.383E+10         1.488E+10        1.957E+09
 160.0     1.260E-12    2.758E+07      1.475E+07      6.191E+05       2.055E+07         1.825E+10         1.251E+10        1.449E+09
 165.0     1.002E-12    1.940E+07      1.400E+07      5.260E+05       2.467E+07         1.419E+10         1.064E+10        1.091E+09
 170.0     8.078E-13    1.388E+07      1.335E+07      4.570E+05       2.855E+07         1.117E+10         9.136E+09        8.333E+08
 175.0     6.586E-13    1.006E+07      1.277E+07      4.049E+05       3.194E+07         8.884E+09         7.906E+09        6.436E+08
 180.0     5.422E-13    7.384E+06      1.225E+07      3.653E+05       3.469E+07         7.126E+09         6.886E+09        5.017E+08
 185.0     4.500E-13    5.471E+06      1.179E+07      3.346E+05       3.669E+07         5.757E+09         6.032E+09        3.941E+08
 190.0     3.762E-13    4.087E+06      1.136E+07      3.107E+05       3.790E+07         4.679E+09         5.308E+09        3.117E+08
 195.0     3.166E-13    3.074E+06      1.097E+07      2.918E+05       3.837E+07         3.822E+09         4.691E+09        2.478E+08
 200.0     2.679E-13    2.326E+06      1.061E+07      2.767E+05       3.817E+07         3.136E+09         4.159E+09        1.980E+08
 225.0     1.139E-13    5.262E+05      8.956E+06      2.309E+05       2.971E+07         1.097E+09         2.219E+09        5.996E+07
 250.0     5.769E-14    1.490E+05      7.828E+06      2.139E+05       2.013E+07         4.513E+08         1.319E+09        2.179E+07
 275.0     3.088E-14    4.366E+04      6.893E+06      2.039E+05       1.297E+07         1.906E+08         7.995E+08        8.146E+06
 300.0     1.720E-14    1.306E+04      6.096E+06      1.964E+05       8.251E+06         8.177E+07         4.894E+08        3.099E+06
 325.0     9.925E-15    3.965E+03      5.405E+06      1.900E+05       5.301E+06         3.548E+07         3.032E+08        1.194E+06
 350.0     5.876E-15    1.218E+03      4.801E+06      1.844E+05       3.437E+06         1.553E+07         1.889E+08        4.643E+05
 375.0     3.550E-15    3.783E+02      4.269E+06      1.790E+05       2.248E+06         6.846E+06         1.183E+08        1.822E+05
 400.0     2.179E-15    1.186E+02      3.801E+06      1.739E+05       1.483E+06         3.039E+06         7.433E+07        7.200E+04
 425.0     1.356E-15    3.751E+01      3.388E+06      1.689E+05       9.841E+05         1.358E+06         4.689E+07        2.867E+04
 450.0     8.531E-16    1.197E+01      3.022E+06      1.641E+05       6.567E+05         6.102E+05         2.969E+07        1.149E+04
 475.0     5.424E-16    3.851E+00      2.698E+06      1.596E+05       4.379E+05         2.759E+05         1.886E+07        4.640E+03
 500.0     3.484E-16    1.250E+00      2.411E+06      1.551E+05       2.953E+05         1.255E+05         1.203E+07        1.886E+03
 525.0     2.262E-16    4.088E-01      2.156E+06      1.508E+05       1.997E+05         5.740E+04         7.691E+06        7.714E+02
 550.0     1.485E-16    1.348E-01      1.929E+06      1.467E+05       1.355E+05         2.641E+04         4.935E+06        3.176E+02
 575.0     9.881E-17    4.483E-02      1.728E+06      1.427E+05       9.215E+04         1.222E+04         3.177E+06        1.316E+02
 600.0     6.674E-17    1.502E-02      1.549E+06      1.389E+05       6.285E+04         5.684E+03         2.052E+06        5.490E+01
 625.0     4.588E-17    5.075E-03      1.390E+06      1.352E+05       4.299E+04         2.659E+03         1.329E+06        2.304E+01
